1096,262
1097,265
1098,266
1099,267
1100,265
1101,261
1102,256
1103,257
1104,260
1105,262
1106,265
1107,266
1108,265
1109,261
1110,256
1111,256
1112,258
1113,260
1114,262
1115,264
1116,264
1117,261
1118,257
1119,254
1120,256
1121,258
1122,260
1123,262
1124,263
1125,260
1126,257
1127,252
1128,254
1129,255
1130,257
1131,259
1132,261
1133,259
1134,255
1135,251
1136,250
1137,252
1138,254
1139,255
1140,257
1141,256
1142,253
1143,248
1144,244
1145,246
1146,247
1147,249
1148,249
1149,250
1150,247
1151,242
1152,236
1153,236
1154,237
1155,238
1156,238
1157,238
1158,236
1159,231
1160,225
1161,223
1162,223
1163,223
1164,223
1165,224
1166,222
1167,218
1168,213
1169,208
1170,210
1171,213
1172,215
1173,217
1174,217
1175,215
1176,211
1177,206
1178,206
1179,208
1180,209
1181,210
1182,211
1183,209
1184,205
1185,201
1186,199
1187,200
1188,202
1189,203
1190,204
1191,203
1192,200
1193,196
1194,192
1195,194
1196,195
1197,196
1198,198
1199,198
1200,195
1201,192
1202,187
1203,188
1204,189
1205,191
1206,192
1207,193
1208,191
1209,188
1210,184
1211,182
1212,184
1213,185
1214,187
1215,188
1216,188
1217,185
1218,182
1219,178
1220,180
1221,181
1222,183
1223,184
1224,184
1225,182
1226,179
1227,174
1228,175
1229,176
1230,178
1231,179
1232,180
1233,180
1234,176
1235,172
1236,171
1237,173
1238,174
1239,176
1240,177
1241,177
1242,175
1243,171
1244,168
1245,169
1246,171
1247,173
1248,174
1249,175
1250,173
1251,170
1252,166
1253,167
1254,168
1255,170
1256,171
1257,172
1258,171
1259,169
1260,165
1261,163
1262,165
1263,167
1264,169
1265,170
1266,170
1267,168
1268,165
1269,161
1270,163
1271,164
1272,166
1273,167
1274,168
1275,167
1276,164
1277,160
1278,161
1279,162
1280,164
1281,165
1282,167
1283,166
1284,163
1285,160
1286,159
1287,160
1288,162
1289,163
1290,165
1291,165
1292,163
1293,160
1294,157
1295,158
1296,160
1297,161
1298,163
1299,164
1300,162
1301,159
1302,156
1303,156
1304,158
1305,160
1306,161
1307,163
1308,162
1309,159
1310,156
1311,154
1312,156
1313,157
1314,159
1315,161
1316,160
1317,158
1318,155
1319,153
1320,154
1321,155
1322,157
1323,159
1324,159
1325,158
1326,155
1327,152
1328,152
1329,153
1330,155
1331,156
1332,158
1333,157
1334,155
1335,151
1336,150
1337,152
1338,153
1339,155
1340,156
1341,156
1342,154
1343,152
1344,149
1345,150
1346,152
1347,153
1348,155
1349,155
1350,154
1351,152
1352,149
1353,149
1354,150
1355,152
1356,153
1357,155
1358,154
1359,152
1360,149
1361,147
1362,148
1363,150
1364,152
1365,154
1366,154
1367,152
1368,149
1369,146
1370,148
1371,149
1372,150
1373,152
1374,153
1375,152
1376,149
1377,146
1378,146
1379,148
1380,150
1381,151
1382,152
1383,152
1384,150
1385,146
1386,145
1387,147
1388,148
1389,150
1390,152
1391,152
1392,150
1393,147
1394,145
1395,146
1396,148
1397,149
1398,151
1399,152
1400,151
1401,148
1402,145
1403,145
1404,146
1405,149
1406,150
1407,152
1408,151
1409,149
1410,146
1411,145
1412,146
1413,148
1414,150
1415,151
1416,152
1417,150
1418,147
1419,144
1420,146
1421,147
1422,149
1423,151
1424,152
1425,151
1426,148
1427,145
1428,145
1429,147
1430,149
1431,150
1432,152
1433,151
1434,149
1435,146
1436,145
1437,147
1438,148
1439,149
1440,151
1441,152
1442,150
1443,147
1444,144
1445,145
1446,147
1447,148
1448,150
1449,151
1450,150
1451,147
1452,144
1453,144
1454,146
1455,148
1456,149
1457,151
1458,150
1459,149
1460,145
1461,144
1462,145
1463,147
1464,149
1465,150
1466,151
1467,149
1468,146
1469,143
1470,145
1471,146
1472,148
1473,149
1474,150
1475,150
1476,147
1477,144
1478,144
1479,146
1480,147
1481,149
1482,150
1483,150
1484,148
1485,145
1486,143
1487,145
1488,147
1489,148
1490,150
1491,151
1492,149
1493,146
1494,143
1495,145
1496,146
1497,148
1498,150
1499,151
1500,151
1501,148
1502,145
1503,145
1504,147
1505,149
1506,150
1507,152
1508,152
1509,150
1510,147
1511,145
1512,147
1513,148
1514,150
1515,152
1516,153
1517,151
1518,149
1519,145
1520,147
1521,149
1522,151
1523,152
1524,154
1525,153
1526,151
1527,148
1528,147
1529,149
1530,151
1531,153
1532,154
1533,154
1534,152
1535,149
1536,148
1537,150
1538,151
1539,153
1540,155
1541,156
1542,154
1543,151
1544,148
1545,150
1546,152
1547,153
1548,155
1549,157
1550,155
1551,153
1552,150
1553,150
1554,151
1555,153
1556,155
1557,156
1558,156
1559,154
1560,151
1561,149
1562,151
1563,152
1564,154
1565,156
1566,157
1567,155
1568,152
1569,149
1570,150
1571,151
1572,153
1573,154
1574,155
1575,154
1576,152
1577,148
1578,148
1579,150
1580,151
1581,153
1582,154
1583,154
1584,152
1585,149
1586,147
1587,148
1588,150
1589,151
1590,153
1591,153
1592,152
1593,149
1594,145
1595,147
1596,148
1597,150
1598,151
1599,152
1600,152
1601,149
1602,146
1603,145
1604,147
1605,149
1606,151
1607,152
1608,152
1609,150
1610,147
1611,145
1612,146
1613,148
1614,149
1615,151
1616,152
1617,150
1618,147
1619,144
1620,145
1621,147
1622,148
1623,150
1624,151
1625,150
1626,148
1627,144
1628,144
1629,145
1630,147
1631,148
1632,150
1633,150
1634,148
1635,145
1636,143
1637,144
1638,145
1639,147
1640,148
1641,149
1642,148
1643,144
1644,142
1645,142
1646,144
1647,145
1648,147
1649,148
1650,147
1651,145
1652,142
1653,141
1654,142
1655,144
1656,145
1657,146
1658,146
1659,144
1660,142
1661,139
1662,141
1663,142
1664,143
1665,145
1666,145
1667,145
1668,142
1669,139
1670,139
1671,141
1672,142
1673,144
1674,145
1675,144
1676,142
1677,139
1678,139
1679,140
1680,141
1681,142
1682,144
1683,144
1684,142
1685,139
1686,137
1687,139
1688,140
1689,141
1690,143
1691,144
1692,143
1693,140
1694,137
1695,138
1696,139
1697,141
1698,142
1699,144
1700,143
1701,141
1702,138
1703,137
1704,139
1705,140
1706,142
1707,144
1708,143
1709,142
1710,139
1711,137
1712,139
1713,140
1714,142
1715,144
1716,144
1717,143
1718,141
1719,138
1720,139
1721,140
1722,142
1723,143
1724,144
1725,144
1726,142
1727,139
1728,138
1729,139
1730,141
1731,143
1732,144
1733,144
1734,142
1735,140
1736,138
1737,139
1738,141
1739,143
1740,144
1741,145
1742,143
1743,141
1744,138
1745,138
1746,140
1747,142
1748,143
1749,145
1750,144
1751,142
1752,139
1753,138
1754,140
1755,141
1756,143
1757,145
1758,145
1759,143
1760,140
1761,138
1762,139
1763,141
1764,143
1765,144
1766,145
1767,144
1768,141
1769,138
1770,139
1771,141
1772,142
1773,144
1774,145
1775,145
1776,142
1777,140
1778,139
1779,140
1780,142
1781,144
1782,145
1783,145
1784,144
1785,141
1786,138
1787,140
1788,142
1789,143
1790,145
1791,146
1792,144
1793,142
1794,139
1795,139
1796,141
1797,142
1798,144
1799,146
1800,145
1801,143
1802,140
1803,139
1804,141
1805,143
1806,144
1807,146
1808,146
1809,144
1810,141
1811,139
1812,140
1813,142
1814,144
1815,145
1816,146
1817,145
1818,143
1819,139
1820,140
1821,141
1822,143
1823,145
1824,146
1825,145
1826,143
1827,140
1828,139
1829,141
1830,142
1831,144
1832,145
1833,145
1834,144
1835,141
1836,138
1837,140
1838,142
1839,144
1840,145
1841,146
1842,145
1843,142
1844,139
1845,140
1846,141
1847,143
1848,145
1849,146
1850,145
1851,143
1852,140
1853,139
1854,141
1855,142
1856,144
1857,145
1858,145
1859,144
1860,141
1861,138
1862,140
1863,141
1864,143
1865,144
1866,145
1867,144
1868,141
1869,139
1870,139
1871,141
1872,142
1873,144
1874,145
1875,145
1876,143
1877,140
1878,138
1879,140
1880,142
1881,143
1882,145
1883,145
1884,144
1885,141
1886,138
1887,140
1888,142
1889,144
1890,145
1891,147
1892,145
1893,143
1894,140
1895,141
1896,143
1897,144
1898,146
1899,148
1900,147
1901,145
1902,142
1903,142
1904,143
1905,145
1906,147
1907,149
1908,150
1909,148
1910,145
1911,143
1912,145
1913,147
1914,149
1915,151
1916,152
1917,151
1918,149
1919,145
1920,146
1921,148
1922,151
1923,153
1924,154
1925,155
1926,152
1927,149
1928,148
1929,150
1930,152
1931,154
1932,157
1933,157
1934,155
1935,153
1936,150
1937,151
1938,153
1939,155
1940,157
1941,159
1942,158
1943,155
1944,151
1945,152
1946,154
1947,156
1948,158
1949,160
1950,160
1951,158
1952,155
1953,153
1954,155
1955,158
1956,160
1957,162
1958,162
1959,161
1960,158
1961,155
1962,157
1963,159
1964,161
1965,163
1966,165
1967,164
1968,161
1969,158
1970,159
1971,161
1972,163
1973,166
1974,168
1975,168
1976,166
1977,163
1978,161
1979,163
1980,166
1981,168
1982,171
1983,172
1984,170
1985,167
1986,164
1987,166
1988,169
1989,171
1990,174
1991,176
1992,175
1993,172
1994,169
1995,169
1996,172
1997,174
1998,177
1999,179
2000,179
2001,176
2002,173
2003,171
2004,174
2005,176
2006,178
2007,180
2008,181
2009,179
2010,175
2011,172
2012,173
2013,176
2014,178
2015,180
2016,182
2017,181
2018,178
2019,173
2020,174
2021,176
2022,178
2023,180
2024,182
2025,182
2026,179
2027,175
2028,173
2029,176
2030,178
2031,180
2032,182
2033,182
2034,180
2035,176
2036,172
2037,175
2038,177
2039,179
2040,181
2041,183
2042,181
2043,178
2044,173
2045,174
2046,176
2047,178
2048,180
2049,182
2050,182
2051,179
2052,175
2053,173
2054,175
2055,178
2056,180
2057,183
2058,183
2059,181
2060,178
2061,174
2062,176
2063,179
2064,181
2065,184
2066,186
2067,185
2068,182
2069,177
2070,178
2071,181
2072,183
2073,186
2074,188
2075,188
2076,186
2077,182
2078,180
2079,183
2080,186
2081,189
2082,192
2083,193
2084,191
2085,188
2086,185
2087,187
2088,191
2089,193
2090,197
2091,199
2092,198
2093,195
2094,192
2095,192
2096,196
2097,200
2098,203
2099,206
2100,206
2101,204
2102,201
2103,199
2104,203
2105,206
2106,210
2107,213
2108,215
2109,214
2110,211
2111,208
2112,211
2113,215
2114,218
2115,222
2116,225
2117,225
2118,223
2119,220
2120,221
2121,225
2122,229
2123,233
2124,237
2125,238
2126,237
2127,235
2128,235
2129,240
2130,245
2131,250
2132,254
2133,257
2134,258
2135,257
2136,256
2137,261
2138,266
2139,271
2140,275
2141,280
2142,281
2143,281
2144,280
2145,283
2146,288
2147,292
2148,297
2149,301
2150,303
2151,303
2152,302
2153,302
2154,306
2155,311
2156,314
2157,318
2158,320
2159,321
2160,319
2161,318
2162,321
2163,325
2164,328
2165,332
2166,335
2167,335
2168,334
2169,332
2170,334
2171,337
2172,340
2173,343
2174,346
2175,346
2176,346
2177,344
2178,344
2179,346
2180,349
2181,352
2182,354
2183,356
2184,355
2185,354
2186,352
2187,354
2188,357
2189,360
2190,362
2191,364
2192,364
2193,363
2194,361
2195,361
2196,364
2197,367
2198,369
2199,371
2200,372
2201,370
2202,369
2203,368
2204,370
2205,372
2206,375
2207,377
2208,378
2209,377
2210,375
2211,374
2212,376
2213,378
2214,380
2215,382
2216,384
2217,384
2218,382
2219,381
2220,380
2221,383
2222,385
2223,387
2224,389
2225,389
2226,387
2227,385
2228,384
2229,386
2230,388
2231,390
2232,392
2233,393
2234,392
2235,390
2236,388
2237,389
2238,391
2239,393
2240,394
2241,395
2242,395
2243,393
2244,390
2245,391
2246,392
2247,393
2248,395
2249,396
2250,396
2251,394
2252,392
2253,391
2254,392
2255,394
2256,395
2257,396
2258,397
2259,395
2260,393
2261,390
2262,391
2263,392
2264,394
2265,395
2266,395
2267,394
2268,392
2269,390
2270,389
2271,391
2272,392
2273,393
2274,394
2275,393
2276,391
2277,389
2278,387
2279,388
2280,389
2281,390
2282,391
2283,391
2284,390
2285,388
2286,385
2287,385
2288,386
2289,387
2290,389
2291,389
2292,388
2293,386
2294,383
2295,382
2296,384
2297,385
2298,385
2299,387
2300,386
2301,384
2302,382
2303,380
2304,381
2305,382
2306,383
2307,384
2308,384
2309,382
2310,380
2311,376
2312,377
2313,378
2314,379
2315,380
2316,381
2317,380
2318,377
2319,375
2320,374
2321,375
2322,376
2323,377
2324,378
2325,377
2326,375
2327,373
2328,370
2329,371
2330,372
2331,373
2332,374
2333,374
2334,372
2335,370
2336,367
2337,367
2338,368
2339,369
2340,370
2341,371
2342,370
2343,367
2344,365
2345,364
2346,365
2347,365
2348,367
2349,367
2350,367
2351,365
2352,362
2353,360
2354,361
2355,362
2356,362
2357,363
2358,363
2359,362
2360,359
2361,356
2362,357
2363,357
2364,359
2365,359
2366,360
2367,359
2368,356
2369,354
2370,352
2371,353
2372,354
2373,355
2374,355
2375,355
2376,353
2377,350
2378,347
2379,349
2380,350
2381,350
2382,351
2383,351
2384,349
2385,347
2386,343
2387,344
2388,345
2389,345
2390,346
2391,347
2392,345
2393,343
2394,339
2395,338
2396,339
2397,340
2398,340
2399,341
2400,341
2401,338
2402,335
2403,333
2404,334
2405,334
2406,335
2407,336
2408,336
2409,334
2410,331
2411,328
2412,328
2413,328
2414,329
2415,329
2416,330
2417,328
2418,326
2419,322
2420,321
2421,322
2422,322
2423,323
2424,323
2425,322
2426,320
2427,317
2428,314
2429,314
2430,315
2431,315
2432,316
2433,316
2434,314
2435,310
2436,307
2437,307
2438,307
2439,308
2440,308
2441,309
2442,306
2443,303
2444,300
2445,298
2446,299
2447,299
2448,299
2449,300
2450,299
2451,296
2452,292
2453,289
2454,289
2455,289
2456,290
2457,290
2458,289
2459,287
2460,283
2461,280
2462,279
2463,279
2464,279
2465,279
2466,280
2467,277
2468,275
2469,271
2470,269
2471,270
2472,270
2473,270
2474,270
2475,270
2476,267
2477,264
2478,260
2479,261
2480,262
2481,262
2482,262
2483,262
2484,260
2485,257
2486,254
2487,253
2488,254
2489,254
2490,255
2491,255
2492,254
2493,251
2494,248
2495,246
2496,247
2497,247
2498,248
2499,248
2500,247
2501,245
2502,242
2503,239
2504,239
2505,240
2506,241
2507,241
2508,241
2509,239
2510,236
2511,233
2512,233
2513,233
2514,234
2515,234
2516,234
2517,233
2518,231
2519,227
2520,226
2521,227
2522,227
2523,228
2524,228
2525,227
2526,225
2527,222
2528,219
2529,220
2530,220
2531,220
2532,221
2533,221
2534,219
2535,217
2536,213
2537,213
2538,214
2539,214
2540,215
2541,216
2542,215
2543,212
2544,209
2545,207
2546,208
2547,208
2548,209
2549,210
2550,209
2551,207
2552,204
2553,201
2554,202
2555,203
2556,204
2557,205
2558,205
2559,204
2560,201
2561,198
2562,198
2563,198
2564,200
2565,200
2566,201
2567,200
2568,198
2569,195
2570,193
2571,194
2572,195
2573,196
2574,197
2575,196
2576,195
2577,192
2578,190
2579,190
2580,192
2581,192
2582,193
2583,194
2584,193
2585,190
2586,187
2587,187
2588,188
2589,189
2590,190
2591,191
2592,190
2593,188
2594,185
2595,184
2596,185
2597,185
2598,186
2599,188
2600,188
2601,187
2602,185
2603,182
2604,183
2605,185
2606,186
2607,188
2608,188
2609,187
2610,185
2611,182
2612,182
2613,184
2614,185
2615,186
2616,187
2617,187
2618,185
2619,182
2620,180
2621,182
2622,183
2623,184
2624,186
2625,185
2626,184
2627,181
2628,178
2629,179
2630,180
2631,181
2632,182
2633,183
2634,182
2635,179
2636,176
2637,176
2638,177
2639,178
2640,179
2641,180
2642,179
2643,177
2644,175
2645,173
2646,174
2647,175
2648,177
2649,178
2650,177
2651,176
2652,173
2653,170
2654,171
2655,172
2656,173
2657,175
2658,176
2659,174
2660,172
2661,169
2662,168
2663,170
2664,171
2665,172
2666,173
2667,172
2668,171
2669,168
2670,166
2671,167
2672,168
2673,169
2674,171
2675,171
2676,169
2677,166
2678,164
2679,165
2680,166
2681,167
2682,168
2683,169
2684,168
2685,166
2686,163
2687,163
2688,164
2689,165
2690,166
2691,167
2692,167
2693,165
2694,162
2695,160
2696,162
2697,163
2698,164
2699,165
2700,166
2701,164
2702,162
2703,159
2704,160
2705,161
2706,162
2707,163
2708,164
2709,163
2710,162
2711,159
2712,158
2713,160
2714,161
2715,162
2716,163
2717,163
2718,161
2719,158
2720,156
2721,158
2722,159
2723,160
2724,160
2725,161
2726,160
2727,158
2728,155
2729,156
2730,157
2731,158
2732,159
2733,160
2734,159
2735,157
2736,154
2737,154
2738,154
2739,155
2740,157
2741,158
2742,157
2743,155
2744,153
2745,150
2746,151
2747,152
2748,154
2749,155
2750,155
2751,154
2752,151
2753,148
2754,149
2755,150
2756,151
2757,152
2758,153
2759,151
2760,149
2761,147
2762,145
2763,147
2764,148
2765,149
2766,150
2767,149
2768,148
2769,145
2770,142
2771,144
2772,145
2773,146
2774,147
2775,147
2776,145
2777,143
2778,140
2779,141
2780,142
2781,143
2782,144
2783,145
2784,143
2785,142
2786,138
2787,137
2788,138
2789,140
2790,140
2791,142
2792,141
2793,139
2794,137
2795,134
2796,135
2797,137
2798,138
2799,139
2800,139
2801,138
2802,135
2803,133
2804,133
2805,134
2806,136
2807,136
2808,137
2809,136
2810,134
2811,131
2812,130
2813,132
2814,133
2815,134
2816,135
2817,135
2818,133
2819,130
2820,128
2821,129
2822,130
2823,131
2824,132
2825,133
2826,131
2827,129
2828,126
2829,127
2830,128
2831,129
2832,130
2833,131
2834,130
2835,128
2836,125
2837,125
2838,126
2839,127
2840,128
2841,129
2842,129
2843,127
2844,125
2845,122
2846,123
2847,125
2848,126
2849,127
2850,128
2851,126
2852,124
2853,121
2854,121
2855,122
2856,123
2857,124
2858,125
2859,124
2860,122
2861,119
2862,118
2863,119
2864,121
2865,122
2866,122
2867,122
2868,120
2869,117
2870,115
2871,116
2872,117
2873,118
2874,119
2875,119
2876,118
2877,116
2878,112
2879,114
2880,114
2881,115
2882,117
2883,117
2884,116
2885,114
2886,111
2887,110
2888,111
2889,112
2890,113
2891,114
2892,113
2893,112
2894,109
2895,107
2896,108
2897,109
2898,110
2899,111
2900,112
2901,110
2902,108
2903,105
2904,105
2905,107
2906,108
2907,109
2908,109
2909,109
2910,106
2911,104
2912,103
2913,104
2914,105
2915,106
2916,108
2917,107
2918,106
2919,103
2920,101
2921,102
2922,103
2923,104
2924,105
2925,106
2926,105
2927,102
2928,99
2929,100
2930,101
2931,103
2932,104
2933,105
2934,104
2935,102
2936,99
2937,99
2938,99
2939,101
2940,102
2941,103
2942,103
2943,101
2944,99
2945,97
2946,98
2947,99
2948,100
2949,101
2950,102
2951,101
2952,99
2953,96
2954,96
2955,98
2956,99
2957,100
2958,101
2959,100
2960,99
2961,96
2962,95
2963,97
2964,97
2965,98
2966,100
2967,100
2968,98
2969,96
2970,94
2971,95
2972,96
2973,98
2974,99
2975,99
2976,99
2977,96
2978,94
2979,94
2980,95
2981,96
2982,98
2983,99
2984,98
2985,96
2986,94
2987,93
2988,94
2989,95
2990,97
2991,97
2992,98
2993,96
2994,94
2995,92
2996,93
2997,94
2998,96
2999,97
